站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20220713153358,12.4,1000.0,100,131,7.5,0.5,10284.0
58102,20220713153358,4.5,1002.0,99,174,14.5,0.3,10139.3
58118,20220713153358,29.8,1007.5,79,281,6.7,0.7,10013.9
58122,20220713153358,5.1,1001.9,26,241,7.5,0.2,10453.9
58203,20220713153358,18.5,1000.2,16,165,0.7,1.4,10091.5
58215,20220713153358,30.7,1017.7,31,119,13.5,0.5,10330.6
58221,20220713153358,29.8,1024.8,71,209,12.5,1.3,10173.4
58225,20220713153358,2.4,1011.6,11,136,10.2,1.2,10207.8
58236,20220713153358,24.0,1003.1,29,255,4.0,0.8,10103.9
58311,20220713153358,33.6,1004.2,34,173,0.0,0.3,10090.7
58314,20220713153358,31.8,1001.4,30,85,7.4,0.8,10126.7
58319,20220713153358,24.7,1013.1,30,1,6.9,1.2,10413.4
58321,20220713153358,24.6,1011.0,28,108,9.8,1.2,10025.0
58326,20220713153358,28.0,1014.9,61,319,1.6,1.3,10192.0
58336,20220713153358,31.0,1008.3,58,23,10.3,1.0,10376.3
58338,20220713153358,5.4,1004.3,80,219,14.1,0.4,10052.6
58414,20220713153358,22.8,1024.2,91,141,3.4,0.2,10384.8
58419,20220713153358,12.0,1001.1,98,202,13.2,0.5,10403.8
58424,20220713153358,12.7,1006.2,87,337,11.1,0.7,10276.9
58429,20220713153358,11.8,1002.6,94,53,12.0,0.8,10428.3
58436,20220713153358,15.0,1008.7,46,44,13.5,1.1,10189.5
58437,20220713153358,34.1,1001.0,88,84,13.3,0.9,10222.5
58520,20220713153358,0.1,1024.1,93,354,0.1,1.4,10498.5
58531,20220713153358,17.5,1000.8,4,48,0.4,0.8,10161.4
54406,20220713153358,34.4,1019.5,47,198,0.3,1.1,10236.1
54416,20220713153358,12.1,1026.0,20,111,8.6,1.5,10020.8
54511,20220713153358,6.4,1017.8,99,237,9.6,1.0,10157.9
58725,20220713153358,27.7,1006.7,87,299,9.5,0.5,10270.3
58730,20220713153358,28.0,1025.0,14,238,1.2,1.5,10332.6
58731,20220713153358,29.8,1024.4,83,77,3.4,0.9,10313.9
58734,20220713153358,28.6,1025.9,41,324,6.2,1.0,10365.4
58737,20220713153358,29.2,1010.7,37,38,10.4,1.0,10143.4
58744,20220713153358,19.4,1017.5,10,133,10.7,0.6,10462.6
58754,20220713153358,16.2,1000.0,52,127,9.1,0.5,10221.3
58818,20220713153358,32.7,1019.3,71,28,0.5,1.0,10413.8
58820,20220713153358,31.6,1005.8,26,30,13.5,0.1,10462.6
58834,20220713153358,15.9,1020.5,12,191,10.1,1.2,10350.5
58837,20220713153358,13.3,1020.7,80,140,3.4,0.6,10113.5
58843,20220713153358,11.7,1012.2,18,192,10.8,1.1,10064.7
58846,20220713153358,2.6,1021.4,46,232,10.4,1.4,10215.0
58847,20220713153358,21.6,1010.9,5,330,1.9,1.1,10481.8
58911,20220713153358,2.8,1019.2,71,223,3.6,1.3,10407.5
58918,20220713153358,24.5,1025.9,36,227,5.1,0.8,10391.8
58921,20220713153358,18.7,1014.6,4,346,4.3,0.4,10331.6
58926,20220713153358,3.9,1015.6,75,327,0.5,1.4,10042.4
58927,20220713153358,8.2,1000.2,44,181,13.6,0.1,10009.0
58931,20220713153358,26.3,1009.1,52,94,0.0,0.7,10468.4
58933,20220713153358,8.6,1020.1,45,75,3.3,1.1,10397.4
58936,20220713153358,3.4,1016.8,54,215,1.9,0.3,10313.6
58944,20220713153358,7.6,1010.1,85,84,10.8,0.3,10419.9
59113,20220713153358,13.6,1021.6,94,109,6.3,0.5,10012.2
59126,20220713153358,27.7,1016.6,9,39,2.7,0.8,10406.0
59133,20220713153358,27.0,1011.7,30,338,0.0,0.2,10393.5
59134,20220713153358,33.8,1006.5,82,349,7.6,0.9,10472.4
59321,20220713153358,32.8,1000.7,64,210,9.3,0.8,10146.3
52323,20220713153358,30.9,1004.0,16,2,14.1,0.0,10011.7
52418,20220713153358,18.2,1016.8,29,11,8.0,1.3,10308.7
52424,20220713153358,22.2,1003.3,89,135,10.8,0.9,10193.0
52436,20220713153358,9.4,1013.6,11,330,3.3,0.1,10226.9
52446,20220713153358,24.7,1020.8,54,5,14.1,0.8,10009.2
52447,20220713153358,28.0,1023.2,54,165,7.3,0.5,10258.1
52533,20220713153358,10.8,1023.8,12,158,13.8,1.5,10086.6
52546,20220713153358,29.9,1018.7,51,265,10.8,0.0,10208.1
52652,20220713153358,10.6,1020.2,10,171,2.0,0.6,10444.3
52661,20220713153358,15.3,1015.2,69,218,12.5,0.1,10449.0
52674,20220713153358,1.8,1020.6,93,133,0.1,0.7,10357.3
52679,20220713153358,6.6,1021.8,38,131,3.0,0.3,10409.6
52681,20220713153358,2.0,1003.4,37,243,3.6,0.1,10129.1
52787,20220713153358,27.3,1016.4,15,112,9.4,1.4,10484.9
52797,20220713153358,22.2,1024.2,26,229,11.6,1.0,10464.4
52884,20220713153358,19.6,1001.7,19,323,8.6,0.7,10084.2
52895,20220713153358,10.5,1003.9,36,359,4.5,0.3,10474.3
52983,20220713153358,30.1,1003.9,53,151,3.0,1.5,10132.0
52984,20220713153358,13.0,1014.3,38,215,6.3,1.1,10062.2
52986,20220713153358,34.1,1002.5,44,130,1.4,1.3,10046.0
52996,20220713153358,9.5,1022.3,21,21,1.4,1.5,10474.3
53821,20220713153358,34.1,1006.9,28,12,0.0,0.7,10386.9
53915,20220713153358,22.2,1005.3,52,207,10.4,1.2,10339.6
53923,20220713153358,19.7,1016.5,24,196,9.2,1.0,10024.5
56074,20220713153358,32.6,1002.7,13,169,14.7,0.1,10134.3
56080,20220713153358,8.3,1016.5,68,332,12.1,0.2,10098.6
56093,20220713153358,26.2,1012.7,100,24,7.6,0.6,10296.1
56096,20220713153358,12.3,1005.3,18,77,14.8,0.8,10129.4
57014,20220713153358,23.8,1020.6,44,130,8.5,0.4,10319.2
57996,20220713153358,14.0,1024.1,95,77,8.3,1.3,10364.3
59072,20220713153358,13.0,1004.7,86,356,13.4,1.3,10349.2
59082,20220713153358,29.2,1004.4,44,44,3.2,0.9,10165.8
59087,20220713153358,25.4,1010.3,91,256,11.2,1.0,10438.5
59088,20220713153358,19.5,1002.2,38,354,3.5,1.5,10464.9
59096,20220713153358,27.4,1004.1,54,105,0.3,0.2,10048.3
59097,20220713153358,13.0,1014.5,35,204,6.5,0.6,10174.4
59107,20220713153358,35.0,1021.0,95,314,5.0,0.5,10184.5
59116,20220713153358,6.6,1001.6,89,82,6.5,0.2,10486.2
59117,20220713153358,2.3,1021.1,32,0,5.8,0.4,10052.0
59271,20220713153358,15.2,1000.3,1,93,10.0,1.0,10488.3
59278,20220713153358,28.9,1013.3,12,179,6.3,1.3,10191.5
59280,20220713153358,15.0,1005.4,65,36,11.5,0.4,10453.2
59287,20220713153358,24.1,1013.5,91,174,9.2,1.4,10417.1
59289,20220713153358,31.6,1016.8,54,135,13.3,0.1,10090.2
59293,20220713153358,0.3,1002.1,32,121,1.0,1.0,10462.3
59294,20220713153358,7.6,1020.6,27,179,14.6,1.0,10325.3
59298,20220713153358,27.7,1025.6,59,186,12.7,0.1,10262.5
59303,20220713153358,4.9,1020.0,88,203,8.3,0.0,10427.8
59304,20220713153358,17.5,1008.7,12,203,4.1,0.6,10433.2
59306,20220713153358,4.9,1019.3,78,348,9.2,1.1,10062.4
59310,20220713153358,17.9,1021.5,37,213,9.3,0.6,10348.0
59316,20220713153358,28.7,1017.2,33,93,2.2,1.5,10111.3
59317,20220713153358,34.4,1014.6,12,195,6.5,1.0,10392.3
59324,20220713153358,16.0,1012.4,35,351,5.9,0.3,10486.7
59456,20220713153358,13.3,1014.3,9,51,1.5,1.2,10187.1
59462,20220713153358,7.3,1025.7,49,351,14.2,0.0,10131.6
59478,20220713153358,12.6,1025.4,98,344,12.2,0.8,10183.0
59485,20220713153358,20.8,1011.3,82,16,0.4,1.2,10238.6
59488,20220713153358,31.2,1011.1,48,327,0.0,1.5,10327.1
59493,20220713153358,22.0,1006.8,8,176,4.6,0.4,10348.9
59501,20220713153358,15.0,1003.0,38,96,9.6,1.0,10102.3
59658,20220713153358,5.9,1008.0,85,286,13.0,0.6,10321.2
59663,20220713153358,22.2,1010.9,62,271,1.5,0.1,10451.6
59664,20220713153358,19.6,1023.3,82,345,12.2,1.2,10306.0
59673,20220713153358,1.6,1021.8,74,2,4.1,1.4,10322.4
59754,20220713153358,23.9,1015.2,100,326,4.4,0.8,10486.9
57947,20220713153358,23.2,1004.2,67,292,8.6,0.7,10086.0
57957,20220713153358,28.2,1024.3,35,153,5.9,0.3,10249.7
57958,20220713153358,28.0,1001.7,24,303,10.8,1.3,10457.4
59021,20220713153358,18.2,1023.7,36,286,5.6,0.7,10191.4
59023,20220713153358,5.3,1002.8,57,258,7.5,1.0,10305.3
59027,20220713153358,2.7,1000.7,59,118,9.2,0.4,10079.3
59037,20220713153358,22.9,1006.9,2,264,11.8,1.3,10113.2
59046,20220713153358,7.3,1005.9,57,75,13.3,0.4,10279.2
59058,20220713153358,16.3,1008.9,7,34,10.2,0.7,10092.0
59065,20220713153358,15.3,1000.7,68,52,14.1,0.5,10022.1
59209,20220713153358,10.9,1001.7,3,129,12.8,0.3,10058.4
59211,20220713153358,32.5,1001.7,66,45,5.6,1.0,10322.9
59218,20220713153358,1.3,1008.6,16,282,9.5,0.9,10014.8
59228,20220713153358,1.8,1024.6,2,306,7.6,1.3,10027.1
59242,20220713153358,32.9,1006.4,81,195,11.4,0.2,10190.4
59254,20220713153358,27.3,1018.8,24,83,7.0,0.0,10396.0
59265,20220713153358,32.0,1002.7,71,9,3.0,1.3,10086.1
59417,20220713153358,3.8,1025.3,80,164,4.5,0.1,10122.1
59431,20220713153358,34.6,1022.0,73,270,9.6,1.3,10445.4
59446,20220713153358,17.5,1010.2,96,17,12.5,0.6,10456.4
59453,20220713153358,25.1,1017.5,70,29,7.3,0.7,10341.9
59626,20220713153358,9.7,1008.6,2,251,8.5,0.8,10218.9
59631,20220713153358,29.0,1024.8,11,123,11.5,1.0,10289.0
59632,20220713153358,26.3,1016.7,96,204,7.5,0.2,10405.6
59644,20220713153358,18.0,1011.2,35,312,12.3,0.7,10089.6
59647,20220713153358,3.2,1017.7,32,73,7.3,1.2,10110.7
56691,20220713153358,24.9,1003.2,93,24,8.0,0.2,10190.6
56693,20220713153358,22.4,1004.3,46,62,2.8,0.0,10173.1
56792,20220713153358,11.2,1020.0,73,47,14.7,1.0,10151.5
56793,20220713153358,5.2,1007.8,94,210,1.0,0.9,10105.5
57606,20220713153358,6.1,1014.1,61,346,12.8,1.2,10178.8
57614,20220713153358,18.3,1009.8,43,119,14.9,0.3,10357.7
57625,20220713153358,27.3,1018.2,60,122,1.7,1.5,10352.6
57647,20220713153358,30.6,1020.9,2,269,0.3,0.7,10197.0
57707,20220713153358,12.5,1013.9,36,231,13.5,0.4,10240.0
57710,20220713153358,22.5,1017.0,94,217,1.1,0.3,10280.2
