站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20220715193856,25.1,1013.7,2,9,12.9,0.4,10235.0
58102,20220715193856,7.5,1003.1,79,154,7.3,1.0,10222.1
58118,20220715193856,24.8,1009.2,84,277,12.0,0.7,10381.3
58122,20220715193856,22.4,1002.6,42,25,13.5,1.4,10080.8
58203,20220715193856,24.3,1000.7,22,296,5.0,1.4,10146.6
58215,20220715193856,9.0,1004.9,66,355,4.7,1.5,10339.5
58221,20220715193856,27.7,1003.9,44,327,7.1,0.6,10402.0
58225,20220715193856,6.1,1017.9,52,42,0.5,1.2,10419.7
58236,20220715193856,0.6,1023.7,44,339,7.5,0.8,10275.2
58311,20220715193856,28.2,1010.3,6,228,5.7,0.6,10380.9
58314,20220715193856,13.2,1009.0,57,76,1.7,1.1,10273.8
58319,20220715193856,14.0,1024.3,25,84,13.2,0.7,10497.3
58321,20220715193856,32.7,1020.7,92,81,11.6,1.4,10139.4
58326,20220715193856,16.8,1022.7,74,90,9.0,0.6,10058.4
58336,20220715193856,26.5,1007.1,7,305,1.8,0.3,10172.9
58338,20220715193856,4.4,1001.4,1,176,4.2,0.9,10336.3
58414,20220715193856,30.6,1001.7,44,93,7.6,0.6,10419.0
58419,20220715193856,13.6,1011.7,53,196,2.4,1.3,10373.4
58424,20220715193856,17.8,1007.5,39,45,0.8,0.4,10373.5
58429,20220715193856,21.0,1016.6,56,92,2.6,0.3,10214.1
58436,20220715193856,33.3,1025.4,54,55,3.7,0.4,10142.7
58437,20220715193856,16.1,1009.8,60,36,0.5,0.7,10413.7
58520,20220715193856,15.7,1011.3,5,137,4.6,1.4,10185.3
58531,20220715193856,26.1,1018.0,85,291,0.2,1.5,10257.5
54406,20220715193856,8.6,1023.0,37,230,13.5,1.3,10207.4
54416,20220715193856,2.6,1008.0,59,277,2.3,1.3,10339.3
54511,20220715193856,9.5,1017.6,44,342,2.1,0.3,10421.8
58725,20220715193856,7.1,1008.6,26,234,13.1,0.1,10231.7
58730,20220715193856,27.5,1017.2,54,325,10.3,0.2,10344.3
58731,20220715193856,1.1,1003.1,66,334,12.1,0.3,10245.4
58734,20220715193856,4.3,1025.0,2,299,7.6,0.8,10338.4
58737,20220715193856,0.2,1002.6,6,209,13.2,1.4,10357.0
58744,20220715193856,9.7,1022.7,53,253,4.6,0.6,10013.2
58754,20220715193856,15.3,1024.3,40,333,3.1,0.0,10009.4
58818,20220715193856,16.3,1003.5,12,303,2.5,1.2,10498.8
58820,20220715193856,24.9,1012.4,29,242,0.2,1.3,10427.7
58834,20220715193856,15.1,1017.2,19,293,1.1,0.7,10084.3
58837,20220715193856,24.2,1018.9,78,71,12.9,0.4,10109.5
58843,20220715193856,17.5,1009.8,65,5,0.3,0.7,10428.4
58846,20220715193856,6.2,1010.7,4,113,0.3,0.3,10056.3
58847,20220715193856,30.5,1015.8,64,222,8.6,0.5,10224.4
58911,20220715193856,27.1,1025.4,7,27,3.5,0.3,10055.9
58918,20220715193856,4.4,1019.9,29,355,12.7,0.0,10149.2
58921,20220715193856,6.8,1016.7,14,292,11.4,1.3,10087.6
58926,20220715193856,25.6,1016.7,85,174,2.1,1.5,10485.6
58927,20220715193856,23.9,1009.6,69,76,8.7,0.6,10396.3
58931,20220715193856,12.3,1010.2,40,129,6.6,0.3,10323.9
58933,20220715193856,33.2,1009.6,10,157,8.3,0.2,10374.6
58936,20220715193856,16.8,1013.3,87,28,9.6,0.6,10272.7
58944,20220715193856,16.0,1005.2,17,118,10.3,0.8,10445.4
59113,20220715193856,28.1,1024.3,3,215,2.5,0.5,10175.2
59126,20220715193856,33.5,1011.2,22,170,2.4,1.0,10410.1
59133,20220715193856,23.1,1009.4,57,191,10.2,1.4,10252.0
59134,20220715193856,21.7,1017.6,27,269,8.8,0.6,10480.0
59321,20220715193856,26.4,1005.9,35,186,9.2,0.8,10025.8
52323,20220715193856,22.6,1018.2,11,154,4.4,0.0,10108.3
52418,20220715193856,20.9,1024.1,72,250,2.5,0.3,10250.8
52424,20220715193856,23.7,1021.8,73,40,4.1,1.1,10363.2
52436,20220715193856,9.4,1015.6,50,133,12.2,0.7,10423.5
52446,20220715193856,12.1,1004.7,66,165,5.4,1.1,10194.3
52447,20220715193856,24.9,1022.9,56,151,7.6,1.4,10104.3
52533,20220715193856,7.2,1012.4,95,145,8.2,1.4,10005.7
52546,20220715193856,7.4,1012.5,69,96,10.9,0.9,10296.6
52652,20220715193856,29.7,1000.3,94,138,12.7,0.6,10215.8
